475759,-1.15,-9.59,0.85,-0.07,0,0.03,20.11,9.696035272
475861,-1.11,-9.62,0.83,-0.07,-0.02,0.02,20.11,9.719331253
475963,-1.17,-9.65,0.91,-0.07,-0.04,0.02,20.11,9.763170592
476065,-1.25,-9.67,0.93,-0.07,-0.02,0.02,20.12,9.794707755
476165,-1.22,-9.62,0.91,-0.07,0,0.02,20.12,9.739656051
476267,-1.13,-9.66,0.8,-0.07,0,0.01,20.13,9.758714055
476369,-1.16,-9.87,0.86,-0.07,-0.02,0,20.12,9.975073935
476471,-1.28,-9.98,0.96,-0.08,-0.03,0.01,20.13,10.1074428
476573,-1.35,-9.91,0.93,-0.08,-0.01,0.01,20.12,10.04467521
476675,-1.22,-9.9,0.91,-0.07,0,0.02,20.12,10.0163117
476777,-1.18,-9.97,0.96,-0.08,-0.01,0.01,20.12,10.08538051
476879,-1.25,-10.01,0.96,-0.07,-0.03,0.02,20.12,10.13332127
476981,-1.34,-9.97,1.01,-0.07,-0.02,0.03,20.12,10.11022255
477083,-1.26,-9.81,0.96,-0.07,0,0.03,20.12,9.937066972
477185,-1.13,-9.64,0.89,-0.07,0,0.03,20.12,9.746722526
477287,-1.13,-9.65,0.84,-0.07,-0.02,0.03,20.12,9.752179244
477389,-1.23,-9.6,0.86,-0.07,-0.03,0.03,20.12,9.716609491
477489,-1.25,-9.52,0.96,-0.07,-0.02,0.03,20.12,9.649585483
477591,-1.1,-9.47,0.78,-0.07,0,0.03,20.12,9.565526645
477693,-1.07,-9.52,0.74,-0.07,-0.01,0.01,20.12,9.608480629
477795,-1.12,-9.7,0.83,-0.07,-0.03,0.01,20.13,9.799658157
477897,-1.3,-9.83,1.07,-0.07,-0.03,0.01,20.13,9.973153965
477999,-1.25,-9.83,0.93,-0.07,0,0.01,20.13,9.95270315
478101,-1.14,-9.84,0.74,-0.07,-0.01,0,20.12,9.933418344
478203,-1.18,-10.01,0.91,-0.07,-0.03,0,20.14,10.12030632
478305,-1.35,-10.12,1.06,-0.08,-0.03,0.01,20.12,10.26452629
478407,-1.33,-10.01,1.06,-0.07,0,0.02,20.14,10.15345261
478509,-1.16,-9.94,0.88,-0.07,0,0.02,20.14,10.04607386
478611,-1.17,-9.98,0.86,-0.07,-0.02,0.02,20.13,10.08508304
478713,-1.29,-9.88,0.97,-0.07,-0.03,0.03,20.13,10.01096399
478813,-1.31,-9.75,0.95,-0.07,-0.01,0.03,20.14,9.88337493
478915,-1.12,-9.5,0.81,-0.07,0,0.03,20.14,9.600026042
479017,-1.13,-9.58,0.74,-0.07,-0.02,0.02,20.12,9.674755811
479119,-1.21,-9.64,0.88,-0.07,-0.03,0.02,20.13,9.755413882
479221,-1.26,-9.56,1.05,-0.07,-0.01,0.02,20.13,9.699675252
479323,-1.08,-9.65,0.82,-0.07,-0.01,0.01,20.12,9.744808874
479425,-1.15,-9.83,0.79,-0.07,-0.03,0,20.13,9.928519527
479527,-1.29,-9.99,1.02,-0.08,-0.03,0.01,20.12,10.12445554
479629,-1.33,-9.94,1.15,-0.07,0,0.01,20.14,10.09430533
479731,-1.19,-9.95,0.76,-0.07,0,0.01,20.12,10.04968656
479833,-1.24,-10.06,0.8,-0.07,-0.03,0.01,20.13,10.1676546
479935,-1.39,-10.05,1.14,-0.08,-0.02,0.02,20.14,10.20951517
480037,-1.22,-9.99,0.85,-0.07,0,0.03,20.13,10.1000495
480139,-1.18,-10.02,0.94,-0.07,-0.01,0.02,20.13,10.1329364
480239,-1.26,-10.05,0.95,-0.08,-0.03,0.02,20.12,10.17313128
