702274,-1.06,-9.73,0.7,-0.07,-0.02,0.03,19.94,9.812568471
702376,-1.25,-9.6,0.98,-0.07,0.01,0.03,19.93,9.730513861
702478,-1.2,-9.59,0.98,-0.08,-0.04,0.03,19.94,9.714345063
702580,-1.01,-9.39,0.71,-0.07,0.01,0.02,19.94,9.470813059
702682,-1.3,-9.37,0.89,-0.07,-0.03,0.02,19.94,9.501526193
702784,-0.98,-9.5,0.74,-0.07,-0.02,0.01,19.94,9.579039618
702886,-1.3,-9.53,1.04,-0.07,0,0.01,19.94,9.674321682
702988,-1.17,-9.73,0.74,-0.08,-0.04,0,19.94,9.827990639
703090,-1.18,-9.78,0.83,-0.07,0.01,0,19.95,9.885833298
703192,-1.37,-9.93,1.06,-0.07,-0.05,0.01,19.94,10.0799504
703294,-1.13,-10.06,0.85,-0.07,-0.01,0.01,19.94,10.15888773
703396,-1.44,-10.06,1.02,-0.07,-0.01,0.01,19.93,10.21359878
703498,-1.12,-10.14,0.6,-0.07,-0.02,0.01,19.95,10.21929547
703598,-1.39,-10.11,0.87,-0.07,0.01,0.01,19.94,10.2421238
703700,-1.24,-10.15,0.94,-0.08,-0.03,0.02,19.94,10.26857829
703802,-1.25,-10.04,1.11,-0.08,0.01,0.02,19.94,10.17822185
703904,-1.44,-10.02,1.06,-0.08,-0.04,0.03,19.95,10.17829062
704006,-1.07,-9.96,0.69,-0.07,-0.01,0.03,19.95,10.04104576
704108,-1.42,-9.9,1.09,-0.07,-0.02,0.04,19.95,10.06054173
704210,-1.19,-9.9,0.94,-0.08,-0.03,0.03,19.94,10.01547303
704312,-1.19,-9.71,0.98,-0.07,0.02,0.03,19.94,9.831612279
704414,-1.3,-9.67,0.88,-0.07,-0.03,0.03,19.95,9.796596348
704516,-0.99,-9.53,0.7,-0.07,0,0.03,19.94,9.606820494
704618,-1.34,-9.41,1.18,-0.07,-0.02,0.02,19.93,9.577896429
704720,-1.05,-9.42,0.72,-0.08,-0.04,0.02,19.94,9.505645691
704822,-1.15,-9.46,0.81,-0.07,0.01,0.02,19.95,9.564005437
704924,-1.24,-9.62,0.92,-0.07,-0.04,0.01,19.95,9.74312065
705024,-1.09,-9.54,0.73,-0.07,0.01,0.01,19.94,9.629776737
705126,-1.33,-9.74,1.14,-0.07,-0.03,0.01,19.95,9.896266973
705228,-1.15,-9.92,0.83,-0.07,-0.02,0,19.94,10.02086823
705330,-1.33,-9.95,0.93,-0.07,0,0.01,19.94,10.08148303
705432,-1.23,-10.09,0.82,-0.08,-0.04,0,19.94,10.19771543
705534,-1.24,-10.02,0.93,-0.07,0.01,0.01,19.93,10.1391765
705636,-1.4,-10.07,1.09,-0.08,-0.03,0.02,19.94,10.22511614
705738,-1.12,-10.06,0.69,-0.08,-0.01,0.02,19.94,10.14564439
705840,-1.42,-10,1.06,-0.07,-0.01,0.03,19.94,10.15578653
705942,-1.22,-9.97,1.02,-0.08,-0.04,0.03,19.95,10.09602397
706044,-1.21,-9.79,0.95,-0.07,0.01,0.03,19.94,9.91013118
706146,-1.3,-9.73,0.89,-0.07,-0.04,0.03,19.94,9.856723594
706248,-0.99,-9.57,0.56,-0.07,0,0.03,19.95,9.637354409
706348,-1.35,-9.51,0.97,-0.07,-0.02,0.03,19.94,9.654195979
706450,-1.01,-9.48,0.74,-0.07,-0.02,0.02,19.95,9.562327123
706552,-1.2,-9.42,0.98,-0.07,0,0.02,19.94,9.54655959
706654,-1.2,-9.55,0.88,-0.08,-0.04,0.01,19.95,9.665241849
706756,-1.06,-9.55,0.65,-0.07,0.01,0.01,19.95,9.630607457
706858,-1.36,-9.71,1.09,-0.07,-0.03,0.01,19.95,9.865181194
706960,-1.12,-9.91,0.86,-0.07,-0.03,0,19.94,10.0100999
707062,-1.31,-9.94,0.91,-0.07,0.01,0.01,19.94,10.06716445
707164,-1.26,-10.13,0.89,-0.07,-0.03,0,19.94,10.24678486
707266,-1.17,-10.06,1,-0.07,0.01,0.01,19.94,10.17705753
707368,-1.49,-10.07,1.2,-0.07,-0.03,0.02,19.94,10.25012195
707470,-1.14,-10.11,0.68,-0.08,-0.02,0.02,19.94,10.1967691
707572,-1.36,-10.01,0.88,-0.07,0.01,0.03,19.94,10.14022189
707674,-1.3,-10.02,1.05,-0.07,-0.04,0.03,19.95,10.15839062
707774,-1.21,-9.95,0.85,-0.07,0.01,0.03,19.94,10.0592793
707876,-1.38,-9.9,1.11,-0.08,-0.04,0.03,19.94,10.05716163
707978,-1.07,-9.78,0.72,-0.07,-0.01,0.03,19.94,9.86466928
708080,-1.29,-9.64,0.98,-0.07,0,0.03,19.95,9.775177748
708182,-1.13,-9.57,0.78,-0.07,-0.04,0.03,19.95,9.667998759
708284,-1.1,-9.41,0.91,-0.07,0.01,0.03,19.94,9.517678288
708386,-1.28,-9.48,0.98,-0.07,-0.04,0.02,19.94,9.616090682
708488,-1.04,-9.6,0.6,-0.07,-0.02,0.01,19.94,9.674791987
708590,-1.31,-9.72,1.04,-0.07,0,0.01,19.94,9.862864695
708692,-1.21,-9.88,1.02,-0.08,-0.04,0,19.95,10.00594323
708794,-1.16,-9.84,0.79,-0.07,0.01,0.01,19.95,9.939582486
708896,-1.39,-9.92,1.04,-0.08,-0.03,0.01,19.94,10.07075469
708998,-1.13,-10.04,0.81,-0.07,-0.02,0.01,19.94,10.13580781
709098,-1.41,-10.01,1.12,-0.07,-0.01,0.02,19.94,10.17067353
709200,-1.24,-10.06,1.03,-0.08,-0.04,0.02,19.95,10.18833156
709302,-1.2,-9.84,0.86,-0.07,0.01,0.03,19.95,9.950135677
709404,-1.31,-9.73,0.9,-0.07,-0.03,0.03,19.94,9.85895532
709506,-1.03,-9.65,0.6,-0.07,-0.01,0.03,19.94,9.723343047
709608,-1.33,-9.63,1.06,-0.07,0,0.03,19.94,9.779028582
709710,-1.18,-9.79,0.96,-0.08,-0.04,0.02,19.95,9.907476974
709812,-1.11,-9.69,0.69,-0.07,0.01,0.01,19.94,9.777745139
709914,-1.39,-9.79,1.05,-0.07,-0.02,0.01,19.95,9.943776948
710016,-1.1,-9.91,0.88,-0.07,-0.02,0.01,19.95,10.00962037
710118,-1.35,-9.93,1.06,-0.07,0.01,0.02,19.95,10.07725161
710220,-1.26,-10.07,0.87,-0.08,-0.04,0.02,19.95,10.18574494
710322,-1.1,-9.87,0.68,-0.07,0.01,0.02,19.95,9.954360853
710424,-1.41,-9.72,1.15,-0.07,-0.02,0.03,19.93,9.888832085
710524,-1.05,-9.72,0.79,-0.07,-0.01,0.03,19.95,9.808414755
710626,-1.33,-9.61,1.17,-0.07,-0.01,0.03,19.94,9.771893368
710728,-1.22,-9.71,0.74,-0.07,-0.04,0.02,19.96,9.814280412
710830,-1.11,-9.69,0.65,-0.07,0.01,0.02,19.95,9.775003836
710932,-1.34,-9.77,1.17,-0.08,-0.03,0.01,19.95,9.930629386
711034,-1.15,-9.83,0.95,-0.08,-0.02,0.01,19.94,9.942529859
711136,-1.34,-9.9,1.13,-0.08,0,0.02,19.95,10.05397931
711238,-1.22,-10.03,0.79,-0.08,-0.04,0.01,19.95,10.13476196
711340,-1.24,-9.87,0.76,-0.07,0.01,0.02,19.94,9.976577569
711442,-1.33,-9.88,1.18,-0.07,-0.03,0.03,19.95,10.03871008
711544,-1.07,-9.73,0.76,-0.07,-0.02,0.02,19.94,9.818115909
711646,-1.32,-9.6,0.83,-0.06,0.01,0.03,19.94,9.725805879
711748,-1.12,-9.79,0.83,-0.07,-0.04,0.02,19.95,9.888751185
711848,-1.21,-9.66,0.83,-0.06,0.01,0.02,19.94,9.770803447
711950,-1.35,-9.77,1.08,-0.07,-0.03,0.02,19.95,9.921784114
712052,-1.03,-9.85,0.89,-0.07,-0.01,0.01,19.95,9.943616042
712154,-1.44,-9.78,1.08,-0.07,-0.01,0.01,19.94,9.944264679
712256,-1.2,-10.01,0.8,-0.07,-0.03,0.02,19.94,10.11336245
712358,-1.21,-9.98,1.01,-0.07,0.01,0.02,19.93,10.10369239
712460,-1.4,-9.89,1.03,-0.07,-0.04,0.03,19.94,10.04156362
712562,-1.02,-9.76,0.66,-0.07,0,0.03,19.94,9.835324092
712664,-1.33,-9.68,1.02,-0.06,-0.01,0.03,19.93,9.824036848
712766,-1.17,-9.76,0.79,-0.07,-0.04,0.02,19.93,9.861571883
712868,-1.17,-9.73,1.09,-0.07,0.01,0.02,19.93,9.860522299
712970,-1.35,-9.75,0.96,-0.08,-0.04,0.01,19.93,9.889721937
713072,-1.08,-9.85,0.65,-0.07,-0.01,0.01,19.93,9.930327286
713174,-1.4,-9.94,1.19,-0.07,-0.01,0.02,19.93,10.1083975
713274,-1.14,-9.9,0.8,-0.07,-0.03,0.02,19.93,9.997479682
713376,-1.24,-9.76,1.11,-0.07,0.01,0.03,19.93,9.900873699
713478,-1.3,-9.77,1.11,-0.07,-0.05,0.02,19.93,9.918417212
713580,-1.04,-9.68,0.58,-0.07,0,0.02,19.92,9.752968779
713682,-1.36,-9.73,1.08,-0.07,-0.01,0.02,19.93,9.883769524
713784,-1.07,-9.78,0.93,-0.08,-0.03,0.01,19.92,9.882216351
713886,-1.27,-9.74,1.2,-0.07,0.01,0.01,19.92,9.895478766
713988,-1.34,-9.87,0.97,-0.08,-0.04,0.01,19.94,10.00766706
714090,-1.08,-9.92,0.66,-0.07,-0.01,0.02,19.93,10.00041999
714192,-1.44,-9.92,1.18,-0.07,-0.01,0.03,19.94,10.09318582
714294,-1.14,-9.88,0.97,-0.08,-0.04,0.02,19.93,9.992742366
714396,-1.16,-9.61,0.82,-0.07,0.01,0.03,19.93,9.714427415
714498,-1.28,-9.62,0.87,-0.07,-0.04,0.03,19.93,9.743700529
714598,-1,-9.64,0.61,-0.07,-0.01,0.02,19.93,9.71090624
714700,-1.35,-9.69,1.03,-0.07,-0.02,0.02,19.93,9.837657241
714802,-1.08,-9.78,0.99,-0.07,-0.03,0.01,19.92,9.889130397
714904,-1.19,-9.77,0.94,-0.07,0.01,0.01,19.92,9.886991453
715006,-1.35,-9.88,0.96,-0.08,-0.03,0.01,19.92,10.01790896
715108,-1.09,-9.95,0.73,-0.07,0,0.01,19.92,10.0361098
715210,-1.44,-9.96,1.23,-0.07,-0.01,0.02,19.92,10.13844663
715312,-1.19,-9.91,0.8,-0.08,-0.04,0.02,19.93,10.01320129
715414,-1.18,-9.67,0.79,-0.07,0.02,0.03,19.93,9.773709634
715516,-1.28,-9.66,0.91,-0.07,-0.04,0.03,19.92,9.786832991
715618,-1.03,-9.71,0.86,-0.07,-0.01,0.02,19.92,9.802275246
715720,-1.36,-9.72,1.06,-0.07,-0.01,0.02,19.92,9.871757696
715822,-1.19,-9.85,0.74,-0.08,-0.04,0.01,19.92,9.949180871
715924,-1.19,-9.81,0.73,-0.07,0.01,0.01,19.92,9.908839488
716024,-1.36,-9.9,0.93,-0.08,-0.04,0.01,19.92,10.03615962
716126,-1.08,-9.94,0.79,-0.07,0,0.02,19.92,10.02966101
716228,-1.45,-9.95,1.25,-0.07,-0.02,0.02,19.92,10.13249722
716330,-1.13,-9.86,0.75,-0.08,-0.03,0.02,19.93,9.952838791
716432,-1.21,-9.65,0.85,-0.06,0.02,0.03,19.91,9.762637963
716534,-1.27,-9.66,0.92,-0.07,-0.04,0.03,19.92,9.786465143
716636,-1.05,-9.72,0.9,-0.07,0,0.02,19.91,9.817886738
716738,-1.36,-9.72,1.09,-0.07,-0.01,0.02,19.92,9.875024051
716840,-1.15,-9.82,0.74,-0.07,-0.04,0.01,19.92,9.914761722
716942,-1.22,-9.8,0.87,-0.07,0.01,0.01,19.9,9.91389429
717044,-1.38,-9.94,1.17,-0.08,-0.04,0.01,19.9,10.10331134
717146,-1.12,-10.01,0.83,-0.07,-0.01,0.02,19.91,10.1066018
717248,-1.37,-9.92,1.04,-0.07,-0.01,0.03,19.91,10.06801371
717348,-1.13,-9.91,0.73,-0.08,-0.03,0.02,19.91,10.00089496
717450,-1.21,-9.7,0.86,-0.07,0.01,0.03,19.91,9.812935341
717552,-1.3,-9.66,1,-0.07,-0.04,0.03,19.91,9.798244741
717654,-1.04,-9.65,0.85,-0.07,0,0.02,19.9,9.743028277
717756,-1.35,-9.67,1.12,-0.07,-0.01,0.02,19.9,9.827807487
717858,-1.1,-9.79,0.68,-0.08,-0.04,0.01,19.9,9.875044304
717960,-1.21,-9.81,1.02,-0.07,0.01,0.01,19.9,9.936830481
718062,-1.36,-9.9,1.12,-0.08,-0.04,0.01,19.9,10.05554573
718164,-1.13,-9.92,0.83,-0.07,0,0.01,19.89,10.01859272
718266,-1.41,-9.94,1.05,-0.07,-0.01,0.02,19.9,10.0942657
718368,-1.15,-10,0.86,-0.07,-0.03,0.02,19.9,10.10257888
718470,-1.26,-9.76,1.14,-0.07,0.02,0.03,19.9,9.906805742
718572,-1.3,-9.71,0.98,-0.07,-0.04,0.03,19.9,9.845531982
718674,-1.01,-9.61,0.64,-0.07,-0.01,0.02,19.91,9.684100371
718774,-1.37,-9.54,0.96,-0.07,-0.02,0.03,19.91,9.685561419
718876,-1.03,-9.65,0.63,-0.07,-0.02,0.02,19.91,9.725240357
718978,-1.23,-9.7,1.06,-0.07,0,0.01,19.91,9.834963142
719080,-1.34,-9.85,1.12,-0.08,-0.04,0.01,19.89,10.00362434
719182,-1.07,-9.86,0.77,-0.07,0,0.01,19.91,9.94773341
719284,-1.42,-9.87,0.98,-0.07,-0.01,0.01,19.91,10.01966566
719386,-1.14,-10,0.91,-0.08,-0.03,0.01,19.9,10.10582505
719488,-1.28,-9.97,1.18,-0.07,0.01,0.02,19.9,10.12085471
719590,-1.37,-9.99,1.01,-0.07,-0.04,0.02,19.9,10.13395777
719692,-1.05,-9.82,0.57,-0.07,0,0.03,19.89,9.892411233
719794,-1.34,-9.62,1.07,-0.07,-0.01,0.03,19.9,9.771637529
719896,-1.16,-9.61,0.95,-0.07,-0.04,0.02,19.91,9.726263414
719998,-1.14,-9.56,0.95,-0.07,0.01,0.03,19.9,9.674487067
720100,-1.28,-9.67,0.92,-0.07,-0.03,0.02,19.9,9.79763747
720202,-1.07,-9.77,0.71,-0.07,-0.01,0.01,19.9,9.854029633
720302,-1.37,-9.77,1.07,-0.07,-0.01,0.01,19.9,9.923441943
720404,-1.13,-9.88,0.94,-0.08,-0.03,0,19.9,9.988738659
720506,-1.28,-9.88,1.16,-0.07,0.01,0.01,19.89,10.02987537
720608,-1.37,-10,0.96,-0.08,-0.04,0.01,19.9,10.13895951
720710,-1.08,-10.01,0.65,-0.07,0,0.02,19.89,10.08905347
