573435,-1.29,-9.66,1.04,-0.07,0,0.04,19.86,9.801086674
573537,-1.07,-9.6,0.73,-0.07,-0.02,0.03,19.86,9.686991277
573639,-1.22,-9.44,0.86,-0.07,0,0.03,19.87,9.557279948
573741,-1.06,-9.46,0.88,-0.07,-0.03,0.02,19.86,9.559790793
573843,-1.24,-9.48,1,-0.07,0,0.02,19.85,9.612907989
573945,-1.08,-9.63,0.84,-0.07,-0.04,0.01,19.86,9.726710646
574047,-1.27,-9.75,0.87,-0.07,0,0.01,19.86,9.870780111
574149,-1.17,-9.91,0.9,-0.07,-0.03,0,19.85,10.01933132
574251,-1.33,-9.93,1.03,-0.07,0,0.01,19.87,10.07147953
574353,-1.24,-10.07,0.79,-0.07,-0.03,0.01,19.86,10.17676766
574453,-1.36,-10.01,1.02,-0.07,0,0.01,19.85,10.1533295
574555,-1.22,-10.13,0.75,-0.08,-0.03,0.01,19.86,10.23072822
574657,-1.35,-10.07,0.97,-0.07,0,0.02,19.85,10.20628728
574759,-1.21,-10.07,0.96,-0.07,-0.03,0.02,19.87,10.18776717
574861,-1.32,-9.99,1.01,-0.07,0,0.03,19.85,10.12731949
574963,-1.2,-9.94,0.79,-0.07,-0.03,0.03,19.85,10.04329129
575065,-1.24,-9.71,0.91,-0.07,0.01,0.04,19.84,9.831063015
575167,-1.14,-9.65,0.86,-0.07,-0.04,0.03,19.85,9.755085853
575269,-1.18,-9.47,0.99,-0.07,0,0.03,19.84,9.59444631
575371,-1.15,-9.5,0.85,-0.08,-0.03,0.02,19.85,9.607028677
575473,-1.15,-9.54,0.95,-0.07,0.01,0.02,19.86,9.655910107
575575,-1.2,-9.72,0.95,-0.07,-0.04,0.01,19.85,9.839761176
575677,-1.17,-9.74,0.97,-0.07,0.01,0.01,19.86,9.857859808
575779,-1.24,-9.95,0.96,-0.08,-0.04,0,19.85,10.07281986
575879,-1.3,-9.85,0.96,-0.07,0,0.01,19.85,9.981688234
575981,-1.22,-10.04,0.8,-0.08,-0.04,0.01,19.86,10.14544233
576083,-1.28,-10.01,0.94,-0.07,0.01,0.02,19.87,10.13519117
576185,-1.25,-10.13,0.91,-0.08,-0.03,0.02,19.85,10.24731672
576287,-1.24,-9.99,1.01,-0.07,0.01,0.02,19.86,10.11720317
576389,-1.25,-10.02,0.9,-0.07,-0.03,0.03,19.85,10.13769698
576491,-1.2,-9.79,0.95,-0.07,0.01,0.03,19.86,9.908915178
576593,-1.17,-9.72,0.98,-0.07,-0.04,0.03,19.85,9.839090405
576695,-1.13,-9.48,0.86,-0.07,0.01,0.03,19.84,9.585765488
576797,-1.17,-9.59,0.9,-0.07,-0.04,0.02,19.85,9.702937699
576899,-1.14,-9.58,0.81,-0.07,0,0.02,19.85,9.681533969
577001,-1.25,-9.8,1.01,-0.07,-0.04,0.01,19.85,9.930891199
577101,-1.23,-9.71,0.98,-0.07,0.02,0.01,19.84,9.836533942
577203,-1.25,-9.93,1.02,-0.07,-0.04,0,19.86,10.06020875
577305,-1.19,-9.84,0.95,-0.07,0.01,0.01,19.85,9.957118057
577407,-1.27,-10.04,0.94,-0.08,-0.03,0.01,19.85,10.16356729
577509,-1.24,-9.99,0.96,-0.07,0.01,0.02,19.85,10.11233405
577611,-1.33,-10.07,1.04,-0.07,-0.05,0.02,19.85,10.21055336
577713,-1.19,-9.85,0.78,-0.07,0.01,0.03,19.84,9.95223593
577815,-1.27,-9.81,0.9,-0.07,-0.04,0.03,19.84,9.932723695
577917,-1.12,-9.57,0.76,-0.06,0.01,0.03,19.85,9.665241849
578019,-1.28,-9.65,1.06,-0.07,-0.04,0.02,19.85,9.792063113
578121,-1.11,-9.65,0.82,-0.07,0.01,0.02,19.85,9.748179317
578223,-1.29,-9.83,0.95,-0.07,-0.03,0.01,19.84,9.95969377
578323,-1.16,-9.69,0.78,-0.07,0.01,0.01,19.84,9.79030643
578425,-1.27,-9.92,0.99,-0.08,-0.04,0.01,19.84,10.04984577
578527,-1.18,-9.88,0.92,-0.07,0.01,0.01,19.85,9.992657304
578629,-1.37,-10.01,1.08,-0.08,-0.03,0.01,19.85,10.16087595
578731,-1.18,-9.95,0.85,-0.07,0.01,0.02,19.85,10.05571479
578833,-1.35,-9.99,0.98,-0.07,-0.04,0.03,19.84,10.12832661
578935,-1.09,-9.73,0.83,-0.07,0,0.03,19.84,9.825980867
579037,-1.28,-9.64,1.02,-0.07,-0.04,0.03,19.85,9.777954796
579139,-1.06,-9.55,0.72,-0.07,0,0.02,19.85,9.635585089
579241,-1.28,-9.64,1,-0.07,-0.03,0.02,19.85,9.775888706
579343,-1.07,-9.7,0.78,-0.07,0.01,0.01,19.84,9.789959142
579445,-1.33,-9.81,1.08,-0.07,-0.03,0.01,19.84,9.95848382
579547,-1.1,-9.83,0.72,-0.07,0,0.01,19.84,9.917524893
579647,-1.36,-9.91,1.04,-0.08,-0.03,0.01,19.84,10.05680367
579749,-1.13,-9.93,0.74,-0.07,0,0.01,19.84,10.021447
579851,-1.35,-10.01,1.1,-0.08,-0.03,0.02,19.84,10.16034448
579953,-1.15,-9.97,0.89,-0.07,0,0.02,19.85,10.07549006
580055,-1.37,-9.97,1.1,-0.07,-0.03,0.03,19.84,10.12362583
580157,-1.11,-9.82,0.73,-0.07,0,0.03,19.84,9.909460127
580259,-1.3,-9.65,1.01,-0.07,-0.02,0.03,19.84,9.789412648
580361,-1.03,-9.54,0.79,-0.07,-0.01,0.03,19.84,9.627907353
