=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.12.06 19:09:48 =~=~=~=~=~=~=~=~=~=~=~=
100000,0.16,-0.97,0.17
100000,0.09,-0.95,0.15
100000,0.13,-0.96,0.19
100000,0.15,-0.96,0.16
100000,0.13,-0.95,0.16
100000,0.15,-0.96,0.19
100000,0.16,-0.96,0.18
100000,0.13,-0.95,0.17
100000,0.16,-0.97,0.19
100000,0.18,-0.96,0.18
100000,0.14,-0.95,0.16
100000,0.15,-0.97,0.19
100000,0.17,-0.95,0.18
100000,0.17,-0.97,0.19
100000,0.13,-0.97,0.19
100000,0.16,-0.97,0.19
100000,0.16,-0.98,0.18
100000,0.14,-0.97,0.19
100000,0.19,-0.97,0.20
100000,0.16,-0.98,0.18
100000,0.12,-0.97,0.17
100000,0.15,-0.96,0.21
100000,0.17,-0.97,0.19
100000,0.09,-0.95,0.16
100000,0.14,-0.96,0.19
100000,0.16,-0.96,0.18
100000,0.12,-0.94,0.17
100000,0.13,-0.97,0.19
100000,0.15,-0.96,0.17
100000,0.15,-0.95,0.18
100000,0.16,-0.97,0.20
100000,0.16,-0.96,0.18
100000,0.14,-0.96,0.18
100000,0.16,-0.96,0.19
100000,0.17,-0.95,0.19
100000,0.14,-0.95,0.18
100000,0.16,-0.96,0.21
100000,0.18,-0.95,0.18
100000,0.13,-0.96,0.17
100000,0.16,-0.96,0.19
100000,0.18,-0.95,0.20
100000,0.14,-0.95,0.18
100000,0.14,-0.95,0.20
100000,0.17,-0.95,0.19
100000,0.14,-0.96,0.19
100000,0.15,-0.95,0.20
100000,0.17,-0.95,0.20
100000,0.13,-0.96,0.18
100000,0.13,-0.96,0.20
100000,0.16,-0.95,0.20
100000,0.14,-0.96,0.18
100000,0.12,-0.96,0.21
100000,0.17,-0.95,0.20
100000,0.16,-0.96,0.19
100000,0.12,-0.96,0.20
100000,0.16,-0.95,0.21
100000,0.15,-0.95,0.19
100000,0.13,-0.96,0.20
100000,0.16,-0.96,0.20
100000,0.16,-0.95,0.19
100000,0.13,-0.96,0.20
