287024,-1.59,-9.50,1.95,-0.10,-0.26,0.02,19.98
287126,-0.69,-10.30,-0.15,-0.05,0.21,0.02,19.98
287228,-1.73,-9.57,2.04,-0.09,-0.23,0.02,19.96
287330,-0.64,-10.28,-0.17,-0.04,0.21,0.02,19.97
287430,-1.41,-9.65,1.76,-0.13,-0.27,0.03,19.98
287532,-1.00,-10.00,0.29,-0.04,0.25,0.01,19.97
287634,-1.28,-9.41,1.61,-0.10,-0.29,0.03,19.97
287736,-0.89,-9.97,0.05,-0.04,0.24,0.02,19.98
287838,-1.41,-9.52,1.74,-0.10,-0.27,0.03,19.97
287940,-0.95,-10.00,0.12,-0.03,0.25,0.01,19.97
288042,-1.34,-9.63,1.60,-0.12,-0.26,0.02,19.97
288144,-0.99,-10.11,0.13,-0.05,0.23,0.01,19.98
288246,-1.35,-9.64,1.73,-0.10,-0.28,0.02,19.96
288348,-1.13,-10.05,0.31,-0.04,0.25,0.01,19.96
288450,-1.40,-9.71,1.70,-0.10,-0.27,0.03,19.97
288552,-1.06,-10.01,0.13,-0.03,0.24,0.01,19.97
288654,-1.26,-9.55,1.60,-0.11,-0.27,0.03,19.97
288754,-1.37,-9.76,0.93,-0.03,0.25,0.01,19.97
288856,-0.89,-9.66,0.86,-0.09,-0.27,0.04,19.97
288958,-1.46,-9.64,1.27,-0.04,0.25,0.01,19.97
289060,-0.93,-9.79,0.77,-0.11,-0.28,0.03,19.97
289162,-1.40,-9.79,1.11,-0.04,0.24,0.00,19.96
289264,-0.91,-9.83,0.86,-0.11,-0.27,0.03,19.97
289366,-1.51,-9.82,1.38,-0.05,0.27,0.00,19.97
289468,-0.96,-9.92,0.72,-0.09,-0.27,0.03,19.97
289570,-1.45,-9.90,1.09,-0.05,0.23,0.00,19.97
289672,-0.88,-9.95,0.84,-0.11,-0.27,0.03,19.96
289774,-1.57,-9.82,1.51,-0.04,0.25,0.01,19.96
289876,-0.89,-9.80,0.68,-0.11,-0.27,0.04,19.97
289978,-1.40,-9.71,1.18,-0.05,0.25,0.01,19.97
290080,-0.81,-9.69,0.67,-0.09,-0.26,0.04,19.97
290180,-1.78,-9.45,1.52,-0.05,0.17,0.01,19.97
290282,-0.46,-9.87,0.17,-0.09,-0.21,0.04,19.97
290384,-1.90,-9.50,1.79,-0.05,0.16,0.01,19.96
290486,-0.53,-9.92,0.13,-0.11,-0.23,0.03,19.97
290588,-1.83,-9.66,1.53,-0.05,0.19,0.00,19.97
290690,-0.56,-9.98,0.39,-0.09,-0.23,0.03,19.97
290792,-1.73,-9.75,1.46,-0.06,0.23,0.00,19.96
290894,-0.68,-10.04,0.26,-0.09,-0.25,0.03,19.96
290996,-1.72,-9.79,1.51,-0.05,0.22,0.01,19.96
291098,-0.65,-10.06,0.44,-0.12,-0.25,0.03,19.96
291200,-1.60,-9.74,1.52,-0.04,0.25,0.01,19.97
291302,-0.73,-9.76,0.46,-0.10,-0.26,0.04,19.96
291404,-1.54,-9.58,1.39,-0.05,0.24,0.01,19.96
291506,-0.66,-9.79,0.45,-0.08,-0.26,0.04,19.96
291606,-1.87,-9.40,1.79,-0.05,0.16,0.01,19.96
291708,-0.42,-9.93,0.07,-0.10,-0.18,0.03,19.97
291810,-1.86,-9.55,1.68,-0.04,0.16,0.00,19.97
291912,-0.50,-9.97,0.20,-0.10,-0.21,0.03,19.97
292014,-1.89,-9.70,1.74,-0.05,0.15,0.00,19.97
292116,-0.43,-10.09,0.09,-0.07,-0.17,0.03,19.97
292218,-1.92,-9.71,1.67,-0.06,0.16,0.00,19.94
292320,-0.46,-10.20,-0.02,-0.10,-0.15,0.03,19.95
292422,-1.92,-9.69,2.03,-0.06,0.13,0.00,19.95
292524,-0.49,-10.10,0.26,-0.11,-0.18,0.04,19.97
292626,-1.92,-9.69,2.09,-0.05,0.12,0.01,19.96
292728,-0.47,-10.13,-0.22,-0.07,-0.13,0.04,19.96
292830,-1.84,-9.58,1.96,-0.06,0.09,0.01,19.96
292932,-0.45,-10.08,-0.35,-0.07,-0.12,0.04,19.96
293034,-1.84,-9.40,2.19,-0.07,0.06,0.01,19.96
293134,-0.40,-10.07,-0.31,-0.07,0.01,0.03,19.97
293236,-1.85,-9.21,2.30,-0.07,-0.07,0.02,19.97
293338,-0.41,-9.97,-0.58,-0.07,0.07,0.03,19.97
293440,-1.81,-9.20,2.25,-0.08,-0.14,0.02,19.96
293542,-0.44,-10.01,-0.48,-0.05,0.08,0.02,19.97
293644,-1.78,-9.23,2.18,-0.09,-0.14,0.01,19.96
293746,-0.65,-10.15,-0.42,-0.05,0.13,0.01,19.97
293848,-1.71,-9.27,2.11,-0.10,-0.19,0.01,19.96
293950,-0.71,-10.29,-0.18,-0.05,0.15,0.01,19.97
294052,-1.71,-9.45,2.14,-0.10,-0.20,0.01,19.96
294154,-0.79,-10.32,-0.08,-0.04,0.19,0.01,19.96
294256,-1.67,-9.55,1.92,-0.11,-0.21,0.01,19.97
294358,-0.80,-10.33,0.07,-0.05,0.21,0.01,19.97
294460,-1.53,-9.63,1.94,-0.11,-0.25,0.02,19.97
294560,-1.29,-10.07,0.69,-0.05,0.24,0.00,19.96
294662,-1.06,-9.91,1.14,-0.09,-0.27,0.03,19.96
294764,-1.37,-9.99,0.94,-0.05,0.23,0.00,19.97
294866,-1.05,-9.96,1.03,-0.11,-0.26,0.03,19.97
294968,-1.46,-9.98,1.16,-0.04,0.24,0.01,19.97
295070,-0.90,-9.94,0.72,-0.12,-0.25,0.03,19.96
295172,-1.59,-9.78,1.51,-0.05,0.23,0.01,19.97
295274,-0.83,-9.87,0.70,-0.09,-0.26,0.04,19.97
295376,-1.64,-9.66,1.47,-0.05,0.21,0.01,19.97
295478,-0.60,-9.87,0.21,-0.08,-0.22,0.04,19.97
295580,-1.75,-9.44,1.40,-0.05,0.18,0.01,19.95
295682,-0.55,-9.78,0.19,-0.10,-0.20,0.04,19.97
295784,-1.80,-9.44,1.64,-0.04,0.15,0.01,19.96
295886,-0.48,-9.92,0.19,-0.10,-0.17,0.03,19.97
295988,-1.85,-9.58,1.76,-0.05,0.13,0.00,19.97
296088,-0.43,-10.16,-0.51,-0.06,-0.05,0.03,19.96
296190,-1.92,-9.42,2.19,-0.08,-0.01,0.00,19.97
296292,-0.44,-10.29,-0.51,-0.06,-0.00,0.02,19.97
296394,-1.92,-9.47,2.46,-0.09,-0.04,0.01,19.96
296496,-0.47,-10.30,-0.42,-0.08,0.06,0.02,19.96
296598,-1.92,-9.49,2.27,-0.07,-0.07,0.01,19.97
296700,-0.56,-10.32,-0.44,-0.05,0.08,0.03,19.96
296802,-1.81,-9.48,2.23,-0.09,-0.14,0.02,19.96
296904,-0.70,-10.21,-0.24,-0.04,0.13,0.02,19.96
297006,-1.68,-9.19,2.07,-0.10,-0.17,0.02,19.96
297108,-0.70,-10.08,-0.22,-0.05,0.17,0.02,19.97
297210,-1.55,-9.29,1.94,-0.09,-0.23,0.02,19.97
297312,-0.76,-10.13,0.02,-0.04,0.18,0.02,19.95
297412,-1.06,-9.78,1.23,-0.10,-0.25,0.03,19.96
297514,-1.37,-9.82,0.97,-0.04,0.24,0.00,19.96
297616,-0.98,-9.80,0.79,-0.11,-0.26,0.03,19.95
297718,-1.48,-9.85,1.34,-0.05,0.22,-0.00,19.97
297820,-0.84,-9.93,0.71,-0.09,-0.24,0.03,19.96
297922,-1.59,-9.80,1.40,-0.05,0.22,0.00,19.95
298024,-0.71,-10.01,0.35,-0.10,-0.22,0.04,19.96
298126,-1.80,-9.68,1.43,-0.04,0.17,0.01,19.96
298228,-0.49,-9.92,0.13,-0.09,-0.17,0.04,19.96
